step,loss
325,0.5691452026367188
326,1.5577869415283203
327,1.3331146240234375
328,4.3954315185546875
329,3.05267333984375
330,2.176136016845703
331,1.9119300842285156
332,4.3045654296875
333,2.5377044677734375
334,2.7671661376953125
335,2.6728286743164062
336,2.9331512451171875
337,3.832061767578125
338,2.130687713623047
339,4.605674743652344
340,4.019569396972656
341,1.5959663391113281
342,3.273557662963867
343,4.640205383300781
344,2.2807388305664062
345,9.244529724121094
346,5.3750152587890625
347,3.497802734375
348,1.22119140625
349,2.889404296875
350,3.0145111083984375
351,2.6391067504882812
352,1.7414531707763672
353,5.096355438232422
354,2.3698997497558594
355,1.70794677734375
356,3.8087921142578125
357,4.649024963378906
358,2.6874847412109375
359,1.6042404174804688
360,2.5404624938964844
361,2.5606842041015625
362,2.267913818359375
363,1.85089111328125
364,1.9569931030273438
365,2.70562744140625
366,0.8981552124023438
367,3.89678955078125
368,3.4724559783935547
369,3.019786834716797
370,0.8579788208007812
371,3.39013671875
372,1.5927085876464844
373,5.293540954589844
374,3.840545654296875
375,3.153797149658203
376,1.0394439697265625
377,4.864471435546875
378,2.69451904296875
379,1.115753173828125
380,1.3917999267578125
381,3.06719970703125
382,1.1477203369140625
383,3.240375518798828
384,2.1412124633789062
385,3.6806678771972656
386,3.8046875
387,0.9766197204589844
388,4.5174560546875
389,4.07159423828125
390,6.927947998046875
391,2.9377593994140625
392,2.157146453857422
393,5.8182525634765625
394,5.853107452392578
395,3.243896484375
396,3.44207763671875
397,1.8158073425292969
398,1.38507080078125
399,0.9081001281738281
400,2.771198272705078
401,1.39654541015625
402,0.8424606323242188
403,3.1727371215820312
404,2.365640640258789
405,0.6451492309570312
406,2.2880172729492188
407,2.3833656311035156
408,2.5667648315429688
409,0.7316741943359375
410,4.179656982421875
411,1.382537841796875
412,3.6302032470703125
413,4.5171966552734375
414,3.6554718017578125
415,5.948081970214844
416,4.1723175048828125
417,1.8863525390625
418,2.03424072265625
419,4.659786224365234
420,0.68743896484375
421,1.9088134765625
422,3.3668212890625
423,4.7425079345703125
424,1.8061065673828125
425,2.8161659240722656
426,2.3002777099609375
427,1.03265380859375
428,1.9893379211425781
429,1.6477088928222656
430,0.9208526611328125
431,4.5027618408203125
432,2.3863067626953125
433,2.038341522216797
434,2.5567398071289062
435,2.1070709228515625
436,5.679634094238281
437,6.574100494384766
438,2.2461776733398438
439,4.967735290527344
440,0.93743896484375
441,2.2551002502441406
442,3.2996063232421875
443,5.007568359375
444,2.4714508056640625
445,3.1668853759765625
446,1.9462738037109375
447,6.492755889892578
448,4.795219421386719
449,6.624614715576172
450,3.016498565673828
451,1.133056640625
452,1.70758056640625
453,4.1140289306640625
454,3.1417903900146484
455,4.935401916503906
456,1.3822021484375
457,1.7961349487304688
458,1.7515106201171875
459,4.09033203125
460,4.515331268310547
461,3.5706787109375
462,0.7114334106445312
463,1.5092239379882812
464,4.604736328125
465,4.4217529296875
466,1.3947181701660156
467,2.0403671264648438
468,2.1144866943359375
469,3.482555389404297
470,2.2158432006835938
471,1.4167633056640625
472,5.098869323730469
473,3.3986968994140625
474,3.340484619140625
475,4.4418487548828125
476,1.8847389221191406
477,2.4641494750976562
478,1.8467636108398438
479,1.3627281188964844
480,2.7605056762695312
481,8.9556884765625
482,3.627307891845703
483,3.8278656005859375
484,1.8056793212890625
485,4.8571014404296875
486,1.7985496520996094
487,1.1248779296875
488,1.3766860961914062
489,1.5183334350585938
490,1.8641853332519531
491,2.907207489013672
492,2.8539066314697266
493,2.224214553833008
494,4.172332763671875
495,2.781158447265625
496,1.2123565673828125
497,2.5675811767578125
498,1.9204216003417969
499,3.5189361572265625
500,0.8372611999511719
501,3.3610305786132812
502,2.4884376525878906
503,2.8520660400390625
504,2.9636001586914062
505,0.9283828735351562
506,2.7838211059570312
507,1.3746414184570312
508,3.7743759155273438
509,2.39794921875
510,5.595367431640625
511,5.6392364501953125
512,1.721435546875
513,1.1995849609375
514,2.213287353515625
515,0.5738868713378906
516,2.71051025390625
517,1.9071578979492188
518,1.8789024353027344
519,2.816082000732422
520,2.8899879455566406
521,3.3472518920898438
522,1.2237567901611328
523,2.2347335815429688
524,1.4557609558105469
525,1.4267578125
526,1.7025146484375
527,2.2992019653320312
528,4.513965606689453
529,2.7763900756835938
530,2.2656707763671875
531,4.434913635253906
532,2.70062255859375
533,3.222929000854492
534,1.4761962890625
535,2.5851573944091797
536,1.9381179809570312
537,2.7728805541992188
538,4.004940032958984
539,2.4510154724121094
540,3.8232421875
541,3.688995361328125
542,2.46881103515625
543,3.64715576171875
544,2.7339134216308594
545,2.4784927368164062
546,2.6420669555664062
547,3.0912399291992188
548,1.0083999633789062
549,0.7198677062988281
550,3.266571044921875
551,0.6218490600585938
552,3.2571983337402344
553,2.7480716705322266
554,2.1891021728515625
555,1.7352447509765625
556,7.654598236083984
557,5.308502197265625
558,3.0606536865234375
559,3.6773757934570312
560,2.2095947265625
561,2.490966796875
562,2.7908401489257812
563,4.944637298583984
564,3.6980762481689453
565,0.799713134765625
566,0.7726097106933594
567,4.5063323974609375
568,3.887918472290039
569,3.3334732055664062
570,1.0847396850585938
571,4.8308258056640625
572,4.020942687988281
573,3.4620361328125
574,2.176300048828125
575,0.508270263671875
576,0.40605926513671875
577,0.9608879089355469
578,4.364368438720703
579,2.4404983520507812
580,1.984304428100586
581,3.3433990478515625
582,2.0698928833007812
583,3.8393402099609375
584,1.7667045593261719
585,1.3889541625976562
586,3.0649337768554688
587,2.6718292236328125
588,2.5797119140625
589,3.1608619689941406
590,2.879131317138672
591,0.5877914428710938
592,1.3176078796386719
593,0.5999565124511719
594,2.8893566131591797
595,1.660898208618164
596,2.6410675048828125
597,4.2732391357421875
598,0.851531982421875
599,3.4852752685546875
600,1.6572265625
601,3.6005859375
602,0.8543777465820312
603,0.6684913635253906
604,2.5104446411132812
605,1.4377632141113281
606,1.2602081298828125
607,3.561370849609375
608,5.76171875
609,0.68505859375
610,3.462726593017578
611,1.422576904296875
612,2.0976028442382812
613,2.9023895263671875
614,3.3157958984375
615,0.6492080688476562
616,2.2681961059570312
617,1.8462715148925781
618,3.5692367553710938
619,5.419681549072266
620,2.9370269775390625
621,5.6828460693359375
622,1.737152099609375
623,1.602386474609375
624,0.746856689453125
625,3.9183425903320312
626,3.311798095703125
627,1.9642677307128906
628,3.844409942626953
629,1.7015380859375
630,2.332853317260742
631,2.3421859741210938
632,3.2565040588378906
633,0.8407440185546875
634,2.966064453125
635,3.1615371704101562
636,2.4944839477539062
637,2.5630569458007812
638,3.1669464111328125
639,2.7607421875
640,2.4143142700195312
641,5.789052963256836
642,3.057220458984375
643,3.2291336059570312
644,0.5886573791503906
645,0.6615276336669922
646,2.36865234375
647,3.7959442138671875
648,4.51214599609375
649,1.4258270263671875
650,4.4889984130859375
651,2.864990234375
652,1.502471923828125
653,3.0164642333984375
654,3.56158447265625
655,3.042694091796875
656,1.6647262573242188
657,0.9025287628173828
658,1.3644561767578125
659,1.0993881225585938
660,0.7659111022949219
661,4.01934814453125
662,2.541027069091797
663,3.4581985473632812
664,3.3175582885742188
665,5.193931579589844
666,2.0252456665039062
667,2.5653457641601562
668,1.87408447265625
669,1.9904556274414062
670,2.2085418701171875
671,0.61199951171875
672,3.2067089080810547
673,1.8816394805908203
674,5.542570114135742
675,0.5315284729003906
676,2.0016250610351562
677,1.4842510223388672
678,2.2986984252929688
679,3.00762939453125
680,1.9947052001953125
681,3.6446876525878906
682,2.6217994689941406
683,1.7988967895507812
684,3.031036376953125
685,0.7153358459472656
686,3.334339141845703
687,0.7108306884765625
688,1.2816200256347656
689,1.7671051025390625
690,2.9856719970703125
691,1.5478477478027344
692,1.0807342529296875
693,3.3064193725585938
694,0.9369049072265625
695,0.66357421875
696,2.5416908264160156
697,5.779876708984375
698,3.4454498291015625
699,5.008609771728516
700,3.0802230834960938
701,3.5379295349121094
702,4.722465515136719
703,2.2318572998046875
704,0.6578369140625
705,2.223125457763672
706,3.0366439819335938
707,3.2618484497070312
708,2.4131393432617188
709,4.5950469970703125
710,3.08062744140625
711,2.605419158935547
712,2.960582733154297
713,2.996685028076172
714,1.509735107421875
715,1.1052627563476562
716,0.8219146728515625
717,1.942230224609375
718,3.301952362060547
719,3.3530731201171875
720,4.0272674560546875
721,3.260211944580078
722,1.4404525756835938
723,3.5693702697753906
724,5.06439208984375
725,2.8951263427734375
726,2.647674560546875
727,3.245880126953125
728,4.684795379638672
729,1.3997955322265625
730,2.2204971313476562
731,3.5927658081054688
732,1.5444793701171875
733,2.3971214294433594
734,1.34686279296875
735,0.7172088623046875
736,3.4994773864746094
737,2.089111328125
738,6.775016784667969
739,1.99200439453125
740,2.3129653930664062
741,4.1109619140625
742,2.208709716796875
743,3.71685791015625
744,2.1857223510742188
745,4.196357727050781
746,1.5334548950195312
747,5.4618072509765625
748,1.7282867431640625
749,2.693511962890625
750,2.766704559326172
751,4.1958160400390625
752,4.5892486572265625
753,1.6612091064453125
754,5.5735626220703125
755,1.5728797912597656
756,0.8423728942871094
757,0.7233734130859375
758,2.7063446044921875
759,3.910602569580078
760,2.0574302673339844
761,2.21533203125
762,2.0984954833984375
763,1.6245613098144531
764,2.629138946533203
765,2.523406982421875
766,4.832759857177734
767,0.5534858703613281
768,4.025787353515625
769,3.3492164611816406
770,1.6903953552246094
771,2.7217559814453125
772,3.6035385131835938
773,0.7267303466796875
774,2.7258644104003906
775,0.664794921875
776,2.2199172973632812
777,3.159778594970703
778,2.4090499877929688
779,1.7539825439453125
780,2.5580062866210938
781,2.5738601684570312
782,1.1121826171875
783,1.669921875
784,2.601806640625
785,4.244083404541016
786,2.5022811889648438
787,2.133392333984375
788,4.2078857421875
789,0.935394287109375
790,0.6654891967773438
791,2.7285995483398438
792,1.06890869140625
793,1.8234825134277344
794,1.9538841247558594
795,3.265777587890625
796,5.0235137939453125
797,4.219125747680664
798,2.740842819213867
799,2.019315719604492
800,1.6578369140625
801,2.8594970703125
802,2.3069114685058594
803,0.8043365478515625
804,4.569328308105469
805,3.020465850830078
806,2.734027862548828
807,1.5362548828125
808,1.3424072265625
809,1.3950881958007812
810,2.55596923828125
811,2.247222900390625
812,1.9441699981689453
813,1.72515869140625
814,0.92816162109375
815,2.6270751953125
816,3.5499114990234375
817,4.100822448730469
818,1.6193313598632812
819,4.028602600097656
820,1.40875244140625
821,1.700958251953125
822,2.763885498046875
823,4.5920257568359375
824,2.3800392150878906
825,0.6684722900390625
826,1.7244644165039062
827,0.7157058715820312
828,1.4762954711914062
829,3.9496231079101562
830,1.1088714599609375
831,3.2770729064941406
832,2.113544464111328
833,1.4053840637207031
834,4.242767333984375
835,3.085693359375
836,1.6646347045898438
837,1.5428619384765625
838,1.8729248046875
839,2.1006317138671875
840,1.5426254272460938
841,2.4358062744140625
842,1.105804443359375
843,2.0183258056640625
844,2.1589813232421875
845,1.6298904418945312
846,3.618694305419922
847,2.62042236328125
848,2.1177101135253906
849,1.5579643249511719
850,4.641153335571289
851,3.1571388244628906
852,3.3424758911132812
853,0.7713623046875
854,2.4743270874023438
855,6.051445007324219
856,4.31634521484375
857,0.8591461181640625
858,4.4473419189453125
859,1.3624038696289062
860,1.5254631042480469
861,0.9824981689453125
862,2.3231887817382812
863,1.666168212890625
864,1.8040504455566406
865,4.148765563964844
866,1.8070945739746094
867,2.983673095703125
868,2.4856948852539062
869,1.2143898010253906
870,4.0149078369140625
871,2.8915557861328125
872,2.1803131103515625
873,3.2860031127929688
874,3.1650390625
875,0.5963287353515625
876,1.1540031433105469
877,3.526172637939453
878,1.3190460205078125
879,0.6318016052246094
880,2.2330856323242188
881,1.3703231811523438
882,2.4706382751464844
883,2.9503707885742188
884,4.2059326171875
885,2.784942626953125
886,2.27197265625
887,0.7115211486816406
888,2.415630340576172
889,2.8975830078125
890,1.611419677734375
891,3.3005638122558594
892,3.244609832763672
893,4.608329772949219
894,1.3816642761230469
895,2.3633384704589844
896,1.5139007568359375
897,2.5995101928710938
898,2.6572418212890625
899,3.7224998474121094
900,3.1385421752929688
901,1.982940673828125
902,1.7619056701660156
903,3.04119873046875
904,0.682769775390625
905,2.91143798828125
906,1.73614501953125
907,1.3114356994628906
908,2.529857635498047
909,1.6997261047363281
910,3.850330352783203
911,2.8565673828125
912,1.7781143188476562
913,1.3589935302734375
914,2.483814239501953
915,3.1075439453125
916,0.6572761535644531
917,4.9974822998046875
918,4.10919189453125
919,3.1724166870117188
920,0.80682373046875
921,1.5555534362792969
922,3.0896377563476562
923,1.930419921875
924,2.658203125
925,2.85784912109375
926,5.639961242675781
927,0.7335128784179688
928,3.0355072021484375
929,2.7886390686035156
930,3.3843994140625
931,2.8586044311523438
932,3.031139373779297
933,5.3276824951171875
934,1.4003448486328125
935,1.14642333984375
936,2.52325439453125
937,1.7171630859375
938,2.42291259765625
939,3.911651611328125
940,2.5111732482910156
941,3.4689865112304688
942,2.1542510986328125
943,3.3801727294921875
944,4.362659454345703
945,4.00445556640625
946,1.4822425842285156
947,2.4615707397460938
948,1.9614181518554688
949,4.649784088134766
950,1.73931884765625
951,1.9136409759521484
952,3.306222915649414
953,1.6706218719482422
954,6.530183792114258
955,2.7719345092773438
956,2.188152313232422
957,5.286003112792969
958,3.335968017578125
959,1.7009239196777344
960,2.5676422119140625
961,2.1608810424804688
962,6.158561706542969
963,2.0723800659179688
964,1.153411865234375
965,1.3055076599121094
966,2.72601318359375
967,4.1406707763671875
968,2.2024497985839844
969,2.3154220581054688
970,6.7754364013671875
971,1.038095474243164
972,5.451904296875
973,6.805778503417969
974,5.848621368408203
975,2.8549118041992188
976,2.46435546875
977,3.0417861938476562
978,5.574432373046875
979,2.4814796447753906
980,3.07537841796875
981,1.3266258239746094
982,3.3192214965820312
983,3.3089828491210938
984,2.109272003173828
985,0.8027496337890625
986,0.4718017578125
987,3.2317256927490234
988,1.7699203491210938
989,2.112060546875
990,0.9800643920898438
991,4.264732360839844
992,2.1623687744140625
993,2.0734634399414062
994,1.4274139404296875
995,1.6518898010253906
996,0.6370849609375
997,1.6137313842773438
998,2.902008056640625
999,3.12066650390625
